"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RAW-122122462365229345","FB-RAW-708243806_122122462365229345_7395661404316249985_n.jpg","02-team/technicians/FB-RAW-708243806_122122462365229345_7395661404316249985_n.jpg","team/business photo","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122462365229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Technician or team member; identity not confirmed","General","HVAC service or business-life context","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Two team members; identities not confirmed. Authentic job-site/business image.","Distinct visible photo; exact-duplicate validation pending.","CB6B6AA1A9315FAFD038051D80FBF3E1C8B43254EA5D44A9E3F4DF89C7435619"
"FB-RAW-122122462407229345","FB-RAW-708276231_122122462407229345_4838942684791813271_n.jpg","02-team/technicians/FB-RAW-708276231_122122462407229345_4838942684791813271_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122462407229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","884C973E727B450AB519313DF4B9FA1DA79E2CCB9888622F5E512F4CA4C44BC9"
"FB-RAW-122122461621229345","FB-RAW-708754910_122122461621229345_8364258130191523647_n.jpg","02-team/technicians/FB-RAW-708754910_122122461621229345_8364258130191523647_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122461621229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","37CBA3920153DA27B75242C19357A4CD9465E2B6A298EEF49C5C00E7E90B273D"
"FB-RAW-122123133843229345","FB-RAW-710598269_122123133843229345_4624615593408897987_n.jpg","02-team/technicians/FB-RAW-710598269_122123133843229345_4624615593408897987_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123133843229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","B253969DFC1443DB9E946064026C2D3E37CE14261E9391CEF7E246CF360107DA"
"FB-RAW-122123133849229345","FB-RAW-712945264_122123133849229345_1782303822598492337_n.jpg","04-residential-work/installations/FB-RAW-712945264_122123133849229345_1782303822598492337_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123133849229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","4ECD429C3EB4D74AE0D6BC1AD600F9C311C700C386894A509FD219EB16CD089C"
"FB-RAW-122123530887229345","FB-RAW-716090448_122123530887229345_6222304326623105490_n.jpg","04-residential-work/maintenance/FB-RAW-716090448_122123530887229345_6222304326623105490_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123530887229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","28C4FDA057820C8187ED5C2BFD3863A32237C494CABA9D4B7C38DA1455E8696B"
"FB-RAW-122123636145229345","FB-RAW-718221449_122123636145229345_1696658114874697903_n.jpg","03-vehicles/FB-RAW-718221449_122123636145229345_1696658114874697903_n.jpg","company vehicle / truck","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123636145229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","No identifiable person required","General","Company vehicle / business presence","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Branded company vehicle; authentic business photo.","Distinct visible photo; exact-duplicate validation pending.","00760D13005DFB8FC3CFFB3E122D6589B42590EF2248D62690F7B79082EEFA06"
"FB-RAW-122123636157229345","FB-RAW-718746919_122123636157229345_7276750212690595119_n.jpg","02-team/technicians/FB-RAW-718746919_122123636157229345_7276750212690595119_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123636157229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","3C18727FF440290645B7E7A60E8721EEA52196A7727DD15DC379412FDC9DBD4A"
"FB-RAW-122123559765229345","FB-RAW-718792250_122123559765229345_6369129486516492263_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-718792250_122123559765229345_6369129486516492263_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123559765229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","15D4E5F924F0C793D07CC34082A4E3209EE7743D2C9F272FE7E70CE9EE47F357"
"FB-RAW-122123776263229345","FB-RAW-719492539_122123776263229345_371038454692528532_n.jpg","04-residential-work/maintenance/FB-RAW-719492539_122123776263229345_371038454692528532_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123776263229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","7E6DD6C2F3DCED4DE764AD652D319CC1DFFC142C73160FFFB4E21955AAFB4EE2"
"FB-RAW-122123991693229345","FB-RAW-720468341_122123991693229345_3027169956046385515_n.jpg","02-team/family-business/FB-RAW-720468341_122123991693229345_3027169956046385515_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123991693229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","D46438DA60B03B904FE47CF56F9C881C2721F94E60EA365FE7B84A849BCE5898"
"FB-RAW-122123991705229345","FB-RAW-720675305_122123991705229345_6746044820546666352_n.jpg","02-team/technicians/FB-RAW-720675305_122123991705229345_6746044820546666352_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122123991705229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","1D98F9A33CD43F1E49D5E93AC190005FA9C03410B44BB3648DED192F4DFA0928"
